Id,week,region_code,region_name,TauxGrippe
11546,200640,22,PICARDIE,11
11547,200640,54,POITOU-CHARENTES,0
11548,200640,93,PROVENCE-ALPES-COTE-D-AZUR,9
11549,200640,11,ILE-DE-FRANCE,15
11550,200640,82,RHONE-ALPES,44
11551,200639,42,ALSACE,47
11552,200639,72,AQUITAINE,0
11553,200639,83,AUVERGNE,26
11554,200639,25,BASSE-NORMANDIE,0
11555,200639,26,BOURGOGNE,11
11556,200639,53,BRETAGNE,15
11557,200639,24,CENTRE,0
11558,200639,21,CHAMPAGNE-ARDENNE,4
11559,200639,94,CORSE,9
11560,200639,43,FRANCHE-COMTE,0
11561,200639,23,HAUTE-NORMANDIE,0
11562,200639,91,LANGUEDOC-ROUSSILLON,0
11563,200639,74,LIMOUSIN,0
11564,200639,41,LORRAINE,26
11565,200639,73,MIDI-PYRENEES,0
11566,200639,31,NORD-PAS-DE-CALAIS,0
11567,200639,52,PAYS-DE-LA-LOIRE,15
11568,200639,22,PICARDIE,0
11569,200639,54,POITOU-CHARENTES,0
11570,200639,93,PROVENCE-ALPES-COTE-D-AZUR,0
11571,200639,11,ILE-DE-FRANCE,9
11572,200639,82,RHONE-ALPES,34
11573,200638,42,ALSACE,23
11574,200638,72,AQUITAINE,0
11575,200638,83,AUVERGNE,20
11576,200638,25,BASSE-NORMANDIE,0
11577,200638,26,BOURGOGNE,0
11578,200638,53,BRETAGNE,1
11579,200638,24,CENTRE,0
11580,200638,21,CHAMPAGNE-ARDENNE,0
11581,200638,94,CORSE,48
11582,200638,43,FRANCHE-COMTE,0
11583,200638,23,HAUTE-NORMANDIE,0
11584,200638,91,LANGUEDOC-ROUSSILLON,0
11585,200638,74,LIMOUSIN,0
11586,200638,41,LORRAINE,2
11587,200638,73,MIDI-PYRENEES,0
11588,200638,31,NORD-PAS-DE-CALAIS,0
11589,200638,52,PAYS-DE-LA-LOIRE,4
11590,200638,22,PICARDIE,0
11591,200638,54,POITOU-CHARENTES,0
11592,200638,93,PROVENCE-ALPES-COTE-D-AZUR,0
11593,200638,11,ILE-DE-FRANCE,3
11594,200638,82,RHONE-ALPES,8
11595,200637,42,ALSACE,6
11596,200637,72,AQUITAINE,0
11597,200637,83,AUVERGNE,0
11598,200637,25,BASSE-NORMANDIE,0
11599,200637,26,BOURGOGNE,0
11600,200637,53,BRETAGNE,0
11601,200637,24,CENTRE,0
11602,200637,21,CHAMPAGNE-ARDENNE,0
11603,200637,94,CORSE,25
11604,200637,43,FRANCHE-COMTE,0
11605,200637,23,HAUTE-NORMANDIE,0
11606,200637,91,LANGUEDOC-ROUSSILLON,0
11607,200637,74,LIMOUSIN,0
11608,200637,41,LORRAINE,15
11609,200637,73,MIDI-PYRENEES,0
11610,200637,31,NORD-PAS-DE-CALAIS,0
11611,200637,52,PAYS-DE-LA-LOIRE,0
11612,200637,22,PICARDIE,0
11613,200637,54,POITOU-CHARENTES,0
11614,200637,93,PROVENCE-ALPES-COTE-D-AZUR,0
11615,200637,11,ILE-DE-FRANCE,0
11616,200637,82,RHONE-ALPES,24
11617,200636,42,ALSACE,17
11618,200636,72,AQUITAINE,0
11619,200636,83,AUVERGNE,0
11620,200636,25,BASSE-NORMANDIE,0
11621,200636,26,BOURGOGNE,0
11622,200636,53,BRETAGNE,0
11623,200636,24,CENTRE,0
11624,200636,21,CHAMPAGNE-ARDENNE,0
11625,200636,94,CORSE,11
11626,200636,43,FRANCHE-COMTE,0
11627,200636,23,HAUTE-NORMANDIE,0
11628,200636,91,LANGUEDOC-ROUSSILLON,0
11629,200636,74,LIMOUSIN,0
11630,200636,41,LORRAINE,0
11631,200636,73,MIDI-PYRENEES,0
11632,200636,31,NORD-PAS-DE-CALAIS,-
11633,200636,52,PAYS-DE-LA-LOIRE,0
11634,200636,22,PICARDIE,0
11635,200636,54,POITOU-CHARENTES,0
11636,200636,93,PROVENCE-ALPES-COTE-D-AZUR,0
11637,200636,11,ILE-DE-FRANCE,0
11638,200636,82,RHONE-ALPES,6
11639,200635,42,ALSACE,33
11640,200635,72,AQUITAINE,0
11641,200635,83,AUVERGNE,0
11642,200635,25,BASSE-NORMANDIE,0
11643,200635,26,BOURGOGNE,0
11644,200635,53,BRETAGNE,0
11645,200635,24,CENTRE,0
11646,200635,21,CHAMPAGNE-ARDENNE,0
11647,200635,94,CORSE,8
11648,200635,43,FRANCHE-COMTE,0
11649,200635,23,HAUTE-NORMANDIE,0
11650,200635,91,LANGUEDOC-ROUSSILLON,0
11651,200635,74,LIMOUSIN,0
11652,200635,41,LORRAINE,0
11653,200635,73,MIDI-PYRENEES,0
11654,200635,31,NORD-PAS-DE-CALAIS,0
11655,200635,52,PAYS-DE-LA-LOIRE,0
11656,200635,22,PICARDIE,0
11657,200635,54,POITOU-CHARENTES,9
11658,200635,93,PROVENCE-ALPES-COTE-D-AZUR,0
11659,200635,11,ILE-DE-FRANCE,2
11660,200635,82,RHONE-ALPES,0
11661,200634,42,ALSACE,0
11662,200634,72,AQUITAINE,0
11663,200634,83,AUVERGNE,0
11664,200634,25,BASSE-NORMANDIE,0
11665,200634,26,BOURGOGNE,0
11666,200634,53,BRETAGNE,0
11667,200634,24,CENTRE,0
11668,200634,21,CHAMPAGNE-ARDENNE,0
11669,200634,94,CORSE,0
11670,200634,43,FRANCHE-COMTE,0
11671,200634,23,HAUTE-NORMANDIE,0
11672,200634,91,LANGUEDOC-ROUSSILLON,0
11673,200634,74,LIMOUSIN,0
11674,200634,41,LORRAINE,0
11675,200634,73,MIDI-PYRENEES,0
11676,200634,31,NORD-PAS-DE-CALAIS,0
11677,200634,52,PAYS-DE-LA-LOIRE,0
11678,200634,22,PICARDIE,0
11679,200634,54,POITOU-CHARENTES,1
11680,200634,93,PROVENCE-ALPES-COTE-D-AZUR,0
11681,200634,11,ILE-DE-FRANCE,2
11682,200634,82,RHONE-ALPES,14
11683,200633,42,ALSACE,0
11684,200633,72,AQUITAINE,0
11685,200633,83,AUVERGNE,0
11686,200633,25,BASSE-NORMANDIE,0
11687,200633,26,BOURGOGNE,0
11688,200633,53,BRETAGNE,0
11689,200633,24,CENTRE,0
11690,200633,21,CHAMPAGNE-ARDENNE,0
11691,200633,94,CORSE,0
11692,200633,43,FRANCHE-COMTE,-
11693,200633,23,HAUTE-NORMANDIE,0
11694,200633,91,LANGUEDOC-ROUSSILLON,0
11695,200633,74,LIMOUSIN,0
11696,200633,41,LORRAINE,0
11697,200633,73,MIDI-PYRENEES,0
11698,200633,31,NORD-PAS-DE-CALAIS,0
11699,200633,52,PAYS-DE-LA-LOIRE,0
11700,200633,22,PICARDIE,0
11701,200633,54,POITOU-CHARENTES,0
11702,200633,93,PROVENCE-ALPES-COTE-D-AZUR,0
11703,200633,11,ILE-DE-FRANCE,0
11704,200633,82,RHONE-ALPES,0
11705,200632,42,ALSACE,0
11706,200632,72,AQUITAINE,0
11707,200632,83,AUVERGNE,-
11708,200632,25,BASSE-NORMANDIE,-
11709,200632,26,BOURGOGNE,-
11710,200632,53,BRETAGNE,0
11711,200632,24,CENTRE,0
11712,200632,21,CHAMPAGNE-ARDENNE,-
11713,200632,94,CORSE,0
11714,200632,43,FRANCHE-COMTE,-
11715,200632,23,HAUTE-NORMANDIE,0
11716,200632,91,LANGUEDOC-ROUSSILLON,-
11717,200632,74,LIMOUSIN,0
11718,200632,41,LORRAINE,0
11719,200632,73,MIDI-PYRENEES,0
11720,200632,31,NORD-PAS-DE-CALAIS,0
11721,200632,52,PAYS-DE-LA-LOIRE,-
11722,200632,22,PICARDIE,0
11723,200632,54,POITOU-CHARENTES,0
11724,200632,93,PROVENCE-ALPES-COTE-D-AZUR,0
11725,200632,11,ILE-DE-FRANCE,0
11726,200632,82,RHONE-ALPES,0
11727,200631,42,ALSACE,0
11728,200631,72,AQUITAINE,0
11729,200631,83,AUVERGNE,0
11730,200631,25,BASSE-NORMANDIE,0
11731,200631,26,BOURGOGNE,-
11732,200631,53,BRETAGNE,1
11733,200631,24,CENTRE,0
11734,200631,21,CHAMPAGNE-ARDENNE,0
11735,200631,94,CORSE,29
11736,200631,43,FRANCHE-COMTE,0
11737,200631,23,HAUTE-NORMANDIE,0
11738,200631,91,LANGUEDOC-ROUSSILLON,-
11739,200631,74,LIMOUSIN,0
11740,200631,41,LORRAINE,0
11741,200631,73,MIDI-PYRENEES,0
11742,200631,31,NORD-PAS-DE-CALAIS,-
11743,200631,52,PAYS-DE-LA-LOIRE,0
11744,200631,22,PICARDIE,-
11745,200631,54,POITOU-CHARENTES,0
11746,200631,93,PROVENCE-ALPES-COTE-D-AZUR,0
11747,200631,11,ILE-DE-FRANCE,0
11748,200631,82,RHONE-ALPES,13
11749,200630,42,ALSACE,0
11750,200630,72,AQUITAINE,0
11751,200630,83,AUVERGNE,0
11752,200630,25,BASSE-NORMANDIE,0
11753,200630,26,BOURGOGNE,-
11754,200630,53,BRETAGNE,5
11755,200630,24,CENTRE,0
11756,200630,21,CHAMPAGNE-ARDENNE,0
11757,200630,94,CORSE,32
11758,200630,43,FRANCHE-COMTE,0
11759,200630,23,HAUTE-NORMANDIE,0
11760,200630,91,LANGUEDOC-ROUSSILLON,0
11761,200630,74,LIMOUSIN,0
11762,200630,41,LORRAINE,0
11763,200630,73,MIDI-PYRENEES,0
11764,200630,31,NORD-PAS-DE-CALAIS,0
11765,200630,52,PAYS-DE-LA-LOIRE,0
11766,200630,22,PICARDIE,0
11767,200630,54,POITOU-CHARENTES,0
11768,200630,93,PROVENCE-ALPES-COTE-D-AZUR,0
11769,200630,11,ILE-DE-FRANCE,0
11770,200630,82,RHONE-ALPES,3
11771,200629,42,ALSACE,0
11772,200629,72,AQUITAINE,25
11773,200629,83,AUVERGNE,0
11774,200629,25,BASSE-NORMANDIE,0
11775,200629,26,BOURGOGNE,0
11776,200629,53,BRETAGNE,0
11777,200629,24,CENTRE,0
11778,200629,21,CHAMPAGNE-ARDENNE,0
11779,200629,94,CORSE,10
11780,200629,43,FRANCHE-COMTE,-
11781,200629,23,HAUTE-NORMANDIE,0
11782,200629,91,LANGUEDOC-ROUSSILLON,0
11783,200629,74,LIMOUSIN,0
11784,200629,41,LORRAINE,0
11785,200629,73,MIDI-PYRENEES,0
11786,200629,31,NORD-PAS-DE-CALAIS,0
11787,200629,52,PAYS-DE-LA-LOIRE,0
11788,200629,22,PICARDIE,0
11789,200629,54,POITOU-CHARENTES,0
11790,200629,93,PROVENCE-ALPES-COTE-D-AZUR,0
11791,200629,11,ILE-DE-FRANCE,0
11792,200629,82,RHONE-ALPES,5
11793,200628,42,ALSACE,4
11794,200628,72,AQUITAINE,0
11795,200628,83,AUVERGNE,0
11796,200628,25,BASSE-NORMANDIE,0
11797,200628,26,BOURGOGNE,0
11798,200628,53,BRETAGNE,0
11799,200628,24,CENTRE,-
11800,200628,21,CHAMPAGNE-ARDENNE,0
11801,200628,94,CORSE,0
11802,200628,43,FRANCHE-COMTE,-
11803,200628,23,HAUTE-NORMANDIE,0
11804,200628,91,LANGUEDOC-ROUSSILLON,0
11805,200628,74,LIMOUSIN,15
11806,200628,41,LORRAINE,0
11807,200628,73,MIDI-PYRENEES,0
11808,200628,31,NORD-PAS-DE-CALAIS,0
11809,200628,52,PAYS-DE-LA-LOIRE,0
11810,200628,22,PICARDIE,0
11811,200628,54,POITOU-CHARENTES,0
11812,200628,93,PROVENCE-ALPES-COTE-D-AZUR,0
11813,200628,11,ILE-DE-FRANCE,0
11814,200628,82,RHONE-ALPES,8
11815,200627,42,ALSACE,28
11816,200627,72,AQUITAINE,0
11817,200627,83,AUVERGNE,0
11818,200627,25,BASSE-NORMANDIE,0
11819,200627,26,BOURGOGNE,0
11820,200627,53,BRETAGNE,0
11821,200627,24,CENTRE,0
11822,200627,21,CHAMPAGNE-ARDENNE,0
11823,200627,94,CORSE,0
11824,200627,43,FRANCHE-COMTE,0
11825,200627,23,HAUTE-NORMANDIE,0
11826,200627,91,LANGUEDOC-ROUSSILLON,0
11827,200627,74,LIMOUSIN,50
11828,200627,41,LORRAINE,0
11829,200627,73,MIDI-PYRENEES,0
11830,200627,31,NORD-PAS-DE-CALAIS,0
11831,200627,52,PAYS-DE-LA-LOIRE,0
11832,200627,22,PICARDIE,0
11833,200627,54,POITOU-CHARENTES,0
11834,200627,93,PROVENCE-ALPES-COTE-D-AZUR,0
11835,200627,11,ILE-DE-FRANCE,0
11836,200627,82,RHONE-ALPES,0
11837,200626,42,ALSACE,0
11838,200626,72,AQUITAINE,0
11839,200626,83,AUVERGNE,0
11840,200626,25,BASSE-NORMANDIE,0
11841,200626,26,BOURGOGNE,0
11842,200626,53,BRETAGNE,0
11843,200626,24,CENTRE,0
11844,200626,21,CHAMPAGNE-ARDENNE,0
11845,200626,94,CORSE,0
11846,200626,43,FRANCHE-COMTE,0
11847,200626,23,HAUTE-NORMANDIE,0
11848,200626,91,LANGUEDOC-ROUSSILLON,0
11849,200626,74,LIMOUSIN,129
11850,200626,41,LORRAINE,0
11851,200626,73,MIDI-PYRENEES,20
11852,200626,31,NORD-PAS-DE-CALAIS,0
11853,200626,52,PAYS-DE-LA-LOIRE,0
11854,200626,22,PICARDIE,0
11855,200626,54,POITOU-CHARENTES,0
11856,200626,93,PROVENCE-ALPES-COTE-D-AZUR,0
11857,200626,11,ILE-DE-FRANCE,0
11858,200626,82,RHONE-ALPES,14
11859,200625,42,ALSACE,0
11860,200625,72,AQUITAINE,0
11861,200625,83,AUVERGNE,0
11862,200625,25,BASSE-NORMANDIE,0
11863,200625,26,BOURGOGNE,0
11864,200625,53,BRETAGNE,0
11865,200625,24,CENTRE,0
11866,200625,21,CHAMPAGNE-ARDENNE,0
11867,200625,94,CORSE,0
11868,200625,43,FRANCHE-COMTE,11
11869,200625,23,HAUTE-NORMANDIE,0
11870,200625,91,LANGUEDOC-ROUSSILLON,53
11871,200625,74,LIMOUSIN,119
11872,200625,41,LORRAINE,0
11873,200625,73,MIDI-PYRENEES,0
11874,200625,31,NORD-PAS-DE-CALAIS,0
11875,200625,52,PAYS-DE-LA-LOIRE,0
11876,200625,22,PICARDIE,0
11877,200625,54,POITOU-CHARENTES,0
11878,200625,93,PROVENCE-ALPES-COTE-D-AZUR,18
11879,200625,11,ILE-DE-FRANCE,0
11880,200625,82,RHONE-ALPES,30
11881,200624,42,ALSACE,0
11882,200624,72,AQUITAINE,0
11883,200624,83,AUVERGNE,8
11884,200624,25,BASSE-NORMANDIE,0
11885,200624,26,BOURGOGNE,0
11886,200624,53,BRETAGNE,0
11887,200624,24,CENTRE,0
11888,200624,21,CHAMPAGNE-ARDENNE,10
11889,200624,94,CORSE,0
11890,200624,43,FRANCHE-COMTE,0
11891,200624,23,HAUTE-NORMANDIE,0
11892,200624,91,LANGUEDOC-ROUSSILLON,30
11893,200624,74,LIMOUSIN,0
11894,200624,41,LORRAINE,12
11895,200624,73,MIDI-PYRENEES,0
11896,200624,31,NORD-PAS-DE-CALAIS,0
11897,200624,52,PAYS-DE-LA-LOIRE,0
11898,200624,22,PICARDIE,0
11899,200624,54,POITOU-CHARENTES,0
11900,200624,93,PROVENCE-ALPES-COTE-D-AZUR,26
11901,200624,11,ILE-DE-FRANCE,0
11902,200624,82,RHONE-ALPES,36
11903,200623,42,ALSACE,0
11904,200623,72,AQUITAINE,0
11905,200623,83,AUVERGNE,3
11906,200623,25,BASSE-NORMANDIE,0
11907,200623,26,BOURGOGNE,0
11908,200623,53,BRETAGNE,0
11909,200623,24,CENTRE,0
11910,200623,21,CHAMPAGNE-ARDENNE,3
11911,200623,94,CORSE,0
11912,200623,43,FRANCHE-COMTE,0
11913,200623,23,HAUTE-NORMANDIE,0
11914,200623,91,LANGUEDOC-ROUSSILLON,0
11915,200623,74,LIMOUSIN,0
11916,200623,41,LORRAINE,60
11917,200623,73,MIDI-PYRENEES,0
11918,200623,31,NORD-PAS-DE-CALAIS,0
11919,200623,52,PAYS-DE-LA-LOIRE,0
11920,200623,22,PICARDIE,0
11921,200623,54,POITOU-CHARENTES,0
11922,200623,93,PROVENCE-ALPES-COTE-D-AZUR,0
11923,200623,11,ILE-DE-FRANCE,9
11924,200623,82,RHONE-ALPES,30
11925,200622,42,ALSACE,0
11926,200622,72,AQUITAINE,0
11927,200622,83,AUVERGNE,0
11928,200622,25,BASSE-NORMANDIE,22
11929,200622,26,BOURGOGNE,0
11930,200622,53,BRETAGNE,0
11931,200622,24,CENTRE,0
11932,200622,21,CHAMPAGNE-ARDENNE,0
11933,200622,94,CORSE,3
11934,200622,43,FRANCHE-COMTE,0
11935,200622,23,HAUTE-NORMANDIE,0
11936,200622,91,LANGUEDOC-ROUSSILLON,0
11937,200622,74,LIMOUSIN,0
11938,200622,41,LORRAINE,129
11939,200622,73,MIDI-PYRENEES,0
11940,200622,31,NORD-PAS-DE-CALAIS,0
11941,200622,52,PAYS-DE-LA-LOIRE,0
11942,200622,22,PICARDIE,0
11943,200622,54,POITOU-CHARENTES,0
11944,200622,93,PROVENCE-ALPES-COTE-D-AZUR,0
11945,200622,11,ILE-DE-FRANCE,3
11946,200622,82,RHONE-ALPES,20
11947,200621,42,ALSACE,0
11948,200621,72,AQUITAINE,0
11949,200621,83,AUVERGNE,0
11950,200621,25,BASSE-NORMANDIE,39
11951,200621,26,BOURGOGNE,0
11952,200621,53,BRETAGNE,6
11953,200621,24,CENTRE,0
11954,200621,21,CHAMPAGNE-ARDENNE,0
11955,200621,94,CORSE,10
11956,200621,43,FRANCHE-COMTE,0
11957,200621,23,HAUTE-NORMANDIE,0
11958,200621,91,LANGUEDOC-ROUSSILLON,0
11959,200621,74,LIMOUSIN,0
11960,200621,41,LORRAINE,85
11961,200621,73,MIDI-PYRENEES,0
11962,200621,31,NORD-PAS-DE-CALAIS,0
11963,200621,52,PAYS-DE-LA-LOIRE,0
11964,200621,22,PICARDIE,10
11965,200621,54,POITOU-CHARENTES,0
11966,200621,93,PROVENCE-ALPES-COTE-D-AZUR,13
11967,200621,11,ILE-DE-FRANCE,2
11968,200621,82,RHONE-ALPES,16
11969,200620,42,ALSACE,0
11970,200620,72,AQUITAINE,0
11971,200620,83,AUVERGNE,0
11972,200620,25,BASSE-NORMANDIE,0
11973,200620,26,BOURGOGNE,12
11974,200620,53,BRETAGNE,13
11975,200620,24,CENTRE,0
11976,200620,21,CHAMPAGNE-ARDENNE,0
11977,200620,94,CORSE,1
11978,200620,43,FRANCHE-COMTE,0
11979,200620,23,HAUTE-NORMANDIE,0
11980,200620,91,LANGUEDOC-ROUSSILLON,19
11981,200620,74,LIMOUSIN,45
11982,200620,41,LORRAINE,103
11983,200620,73,MIDI-PYRENEES,0
11984,200620,31,NORD-PAS-DE-CALAIS,0
11985,200620,52,PAYS-DE-LA-LOIRE,0
11986,200620,22,PICARDIE,14
11987,200620,54,POITOU-CHARENTES,0
11988,200620,93,PROVENCE-ALPES-COTE-D-AZUR,15
11989,200620,11,ILE-DE-FRANCE,10
11990,200620,82,RHONE-ALPES,31
11991,200619,42,ALSACE,0
11992,200619,72,AQUITAINE,0
11993,200619,83,AUVERGNE,0
11994,200619,25,BASSE-NORMANDIE,0
11995,200619,26,BOURGOGNE,10
11996,200619,53,BRETAGNE,4
11997,200619,24,CENTRE,0
11998,200619,21,CHAMPAGNE-ARDENNE,0
11999,200619,94,CORSE,6
12000,200619,43,FRANCHE-COMTE,0
12001,200619,23,HAUTE-NORMANDIE,0
12002,200619,91,LANGUEDOC-ROUSSILLON,8
12003,200619,74,LIMOUSIN,59
12004,200619,41,LORRAINE,112
12005,200619,73,MIDI-PYRENEES,0
12006,200619,31,NORD-PAS-DE-CALAIS,0
12007,200619,52,PAYS-DE-LA-LOIRE,0
12008,200619,22,PICARDIE,0
12009,200619,54,POITOU-CHARENTES,9
12010,200619,93,PROVENCE-ALPES-COTE-D-AZUR,15
12011,200619,11,ILE-DE-FRANCE,0
12012,200619,82,RHONE-ALPES,16
12013,200618,42,ALSACE,0
12014,200618,72,AQUITAINE,0
12015,200618,83,AUVERGNE,25
12016,200618,25,BASSE-NORMANDIE,3
12017,200618,26,BOURGOGNE,2
12018,200618,53,BRETAGNE,9
12019,200618,24,CENTRE,0
12020,200618,21,CHAMPAGNE-ARDENNE,12
12021,200618,94,CORSE,36
12022,200618,43,FRANCHE-COMTE,0
12023,200618,23,HAUTE-NORMANDIE,13
12024,200618,91,LANGUEDOC-ROUSSILLON,0
12025,200618,74,LIMOUSIN,0
12026,200618,41,LORRAINE,42
12027,200618,73,MIDI-PYRENEES,0
12028,200618,31,NORD-PAS-DE-CALAIS,0
12029,200618,52,PAYS-DE-LA-LOIRE,0
12030,200618,22,PICARDIE,0
12031,200618,54,POITOU-CHARENTES,1
12032,200618,93,PROVENCE-ALPES-COTE-D-AZUR,0
12033,200618,11,ILE-DE-FRANCE,25
12034,200618,82,RHONE-ALPES,10
12035,200617,42,ALSACE,0
12036,200617,72,AQUITAINE,7
12037,200617,83,AUVERGNE,18
12038,200617,25,BASSE-NORMANDIE,8
12039,200617,26,BOURGOGNE,28
12040,200617,53,BRETAGNE,20
12041,200617,24,CENTRE,0
12042,200617,21,CHAMPAGNE-ARDENNE,15
12043,200617,94,CORSE,26
12044,200617,43,FRANCHE-COMTE,0
12045,200617,23,HAUTE-NORMANDIE,0
12046,200617,91,LANGUEDOC-ROUSSILLON,0
12047,200617,74,LIMOUSIN,26
12048,200617,41,LORRAINE,533
12049,200617,73,MIDI-PYRENEES,0
12050,200617,31,NORD-PAS-DE-CALAIS,0
12051,200617,52,PAYS-DE-LA-LOIRE,0
12052,200617,22,PICARDIE,24
12053,200617,54,POITOU-CHARENTES,0
12054,200617,93,PROVENCE-ALPES-COTE-D-AZUR,26
12055,200617,11,ILE-DE-FRANCE,15
12056,200617,82,RHONE-ALPES,77
12057,200616,42,ALSACE,0
12058,200616,72,AQUITAINE,38
12059,200616,83,AUVERGNE,30
12060,200616,25,BASSE-NORMANDIE,8
12061,200616,26,BOURGOGNE,5
12062,200616,53,BRETAGNE,20
12063,200616,24,CENTRE,0
12064,200616,21,CHAMPAGNE-ARDENNE,30
12065,200616,94,CORSE,176
12066,200616,43,FRANCHE-COMTE,0
12067,200616,23,HAUTE-NORMANDIE,0
12068,200616,91,LANGUEDOC-ROUSSILLON,0
12069,200616,74,LIMOUSIN,61
12070,200616,41,LORRAINE,661
12071,200616,73,MIDI-PYRENEES,2
12072,200616,31,NORD-PAS-DE-CALAIS,0
12073,200616,52,PAYS-DE-LA-LOIRE,14
12074,200616,22,PICARDIE,0
12075,200616,54,POITOU-CHARENTES,0
12076,200616,93,PROVENCE-ALPES-COTE-D-AZUR,10
12077,200616,11,ILE-DE-FRANCE,2
12078,200616,82,RHONE-ALPES,154
12079,200615,42,ALSACE,0
12080,200615,72,AQUITAINE,77
12081,200615,83,AUVERGNE,65
12082,200615,25,BASSE-NORMANDIE,7
12083,200615,26,BOURGOGNE,5
12084,200615,53,BRETAGNE,41
12085,200615,24,CENTRE,0
12086,200615,21,CHAMPAGNE-ARDENNE,1
12087,200615,94,CORSE,334
12088,200615,43,FRANCHE-COMTE,0
12089,200615,23,HAUTE-NORMANDIE,79
12090,200615,91,LANGUEDOC-ROUSSILLON,29
12091,200615,74,LIMOUSIN,0
12092,200615,41,LORRAINE,408
12093,200615,73,MIDI-PYRENEES,39
12094,200615,31,NORD-PAS-DE-CALAIS,0
12095,200615,52,PAYS-DE-LA-LOIRE,6
12096,200615,22,PICARDIE,19
12097,200615,54,POITOU-CHARENTES,10
12098,200615,93,PROVENCE-ALPES-COTE-D-AZUR,39
12099,200615,11,ILE-DE-FRANCE,3
12100,200615,82,RHONE-ALPES,181
12101,200614,42,ALSACE,72
12102,200614,72,AQUITAINE,245
12103,200614,83,AUVERGNE,14
12104,200614,25,BASSE-NORMANDIE,208
12105,200614,26,BOURGOGNE,13
12106,200614,53,BRETAGNE,68
12107,200614,24,CENTRE,47
12108,200614,21,CHAMPAGNE-ARDENNE,15
12109,200614,94,CORSE,543
12110,200614,43,FRANCHE-COMTE,26
12111,200614,23,HAUTE-NORMANDIE,119
12112,200614,91,LANGUEDOC-ROUSSILLON,26
12113,200614,74,LIMOUSIN,35
12114,200614,41,LORRAINE,20
12115,200614,73,MIDI-PYRENEES,18
12116,200614,31,NORD-PAS-DE-CALAIS,0
12117,200614,52,PAYS-DE-LA-LOIRE,0
12118,200614,22,PICARDIE,7
12119,200614,54,POITOU-CHARENTES,46
12120,200614,93,PROVENCE-ALPES-COTE-D-AZUR,63
12121,200614,11,ILE-DE-FRANCE,28
12122,200614,82,RHONE-ALPES,230
12123,200613,42,ALSACE,47
12124,200613,72,AQUITAINE,442
12125,200613,83,AUVERGNE,101
12126,200613,25,BASSE-NORMANDIE,235
12127,200613,26,BOURGOGNE,11
12128,200613,53,BRETAGNE,204
12129,200613,24,CENTRE,57
12130,200613,21,CHAMPAGNE-ARDENNE,83
12131,200613,94,CORSE,903
12132,200613,43,FRANCHE-COMTE,63
12133,200613,23,HAUTE-NORMANDIE,337
12134,200613,91,LANGUEDOC-ROUSSILLON,112
12135,200613,74,LIMOUSIN,0
12136,200613,41,LORRAINE,87
12137,200613,73,MIDI-PYRENEES,13
12138,200613,31,NORD-PAS-DE-CALAIS,228
12139,200613,52,PAYS-DE-LA-LOIRE,14
12140,200613,22,PICARDIE,21
12141,200613,54,POITOU-CHARENTES,28
12142,200613,93,PROVENCE-ALPES-COTE-D-AZUR,80
12143,200613,11,ILE-DE-FRANCE,167
12144,200613,82,RHONE-ALPES,193
12145,200612,42,ALSACE,29
12146,200612,72,AQUITAINE,188
12147,200612,83,AUVERGNE,48
12148,200612,25,BASSE-NORMANDIE,305
12149,200612,26,BOURGOGNE,3
12150,200612,53,BRETAGNE,183
12151,200612,24,CENTRE,85
12152,200612,21,CHAMPAGNE-ARDENNE,0
12153,200612,94,CORSE,1235
12154,200612,43,FRANCHE-COMTE,100
12155,200612,23,HAUTE-NORMANDIE,277
12156,200612,91,LANGUEDOC-ROUSSILLON,248
12157,200612,74,LIMOUSIN,129
12158,200612,41,LORRAINE,99
12159,200612,73,MIDI-PYRENEES,62
12160,200612,31,NORD-PAS-DE-CALAIS,96
12161,200612,52,PAYS-DE-LA-LOIRE,8
12162,200612,22,PICARDIE,98
12163,200612,54,POITOU-CHARENTES,75
12164,200612,93,PROVENCE-ALPES-COTE-D-AZUR,165
12165,200612,11,ILE-DE-FRANCE,208
12166,200612,82,RHONE-ALPES,472
12167,200611,42,ALSACE,108
12168,200611,72,AQUITAINE,263
12169,200611,83,AUVERGNE,171
12170,200611,25,BASSE-NORMANDIE,289
12171,200611,26,BOURGOGNE,35
12172,200611,53,BRETAGNE,127
12173,200611,24,CENTRE,93
12174,200611,21,CHAMPAGNE-ARDENNE,12
12175,200611,94,CORSE,919
12176,200611,43,FRANCHE-COMTE,92
12177,200611,23,HAUTE-NORMANDIE,402
12178,200611,91,LANGUEDOC-ROUSSILLON,434
12179,200611,74,LIMOUSIN,145
12180,200611,41,LORRAINE,61
12181,200611,73,MIDI-PYRENEES,30
12182,200611,31,NORD-PAS-DE-CALAIS,48
12183,200611,52,PAYS-DE-LA-LOIRE,13
12184,200611,22,PICARDIE,127
12185,200611,54,POITOU-CHARENTES,38
12186,200611,93,PROVENCE-ALPES-COTE-D-AZUR,222
12187,200611,11,ILE-DE-FRANCE,228
12188,200611,82,RHONE-ALPES,202
12189,200610,42,ALSACE,70
12190,200610,72,AQUITAINE,218
12191,200610,83,AUVERGNE,171
12192,200610,25,BASSE-NORMANDIE,139
12193,200610,26,BOURGOGNE,57
12194,200610,53,BRETAGNE,78
12195,200610,24,CENTRE,70
12196,200610,21,CHAMPAGNE-ARDENNE,27
12197,200610,94,CORSE,817
12198,200610,43,FRANCHE-COMTE,14
